entry_id	concept_id	dag	dag_translit	dag_translat	target_lang	target_lang_gltc	source	comment_source_entry	sep_entry_id	category_zabitov
3411	621	гъариб			Rutul	rutu1240	zabitov2001		2913	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3410	621	гъариба			Tabasaran	taba1259	zabitov2001		2912	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3416	622	теъеджуб		‘дивный, удивительный; изумительный’	Budukh	budu1248	zabitov2001		1997	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3414	622	тажуб			Lezgian	lezg1247	zabitov2001		1995	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3415	622	тагьIджиб			Rutul	rutu1240	zabitov2001		1996	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3413	622	тяъжуб-лу			Tabasaran	taba1259	zabitov2001	(< тюрк.)	1994	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3422	623	г1ежеб		удивительный, изумительный, дивный; странный, интересный	Archi	arch1244	zabitov2001		2920	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3421	623	г1аджайиб			Budukh	budu1248	zabitov2001		2919	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3417	623	аьжаив-сса			Lak	lakk1252	zabitov2001		2915	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3418	623	ажайиб/ажеб			Lezgian	lezg1247	zabitov2001		2916	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3420	623	гь1аджайиб			Rutul	rutu1240	zabitov2001		2918	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3419	623	аьжайиб			Tabasaran	taba1259	zabitov2001		2917	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3427	624	магIлум		‘известный, ясный’	Budukh	budu1248	zabitov2001		2002	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3424	624	мягІлум-си			Dargwa	darg1241	zabitov2001		1999	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3423	624	мяълун			Lak	lakk1252	zabitov2001		1998	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3425	624	малум			Lezgian	lezg1247	zabitov2001		2000	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3426	624	мялум			Tabasaran	taba1259	zabitov2001		2001	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3434	625	машгьур-тту			Archi	arch1244	zabitov2001		2006	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3428	625	машгьур-аб			Avar	avar1256	zabitov2001		2003	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3430	625	маьшгьуьр-аьб			Bezhta	bezh1248	zabitov2001		2004	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3436	625	мешгьур			Budukh	budu1248	zabitov2001		2008	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3435	625	машгьур-си			Dargwa	darg1241	zabitov2001		2007	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3437	625	маьшгьур		‘известный, знаменитый’	Khinalug	khin1240	zabitov2001		2009	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3431	625	машгьур			Lak	lakk1252	zabitov2001		2005	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3432	625	машгьур			Lezgian	lezg1247	zabitov2001		2005	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3433	625	машгьур			Tabasaran	taba1259	zabitov2001		2005	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3429	625	машгьур-аб			Tsez	dido1241	zabitov2001		2003	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3441	626	мумкин		‘возможно, вероятно’	Agul	aghu1253	zabitov2001		2012	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3440	626	муьмкуьн		‘возможный, осуществимый’	Budukh	budu1248	zabitov2001		2011	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3438	626	мумкин			Lezgian	lezg1247	zabitov2001		2010	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3439	626	мумкин			Tabasaran	taba1259	zabitov2001		2010	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3442	627	игьтимал		‘возможный’	Lezgian	lezg1247	zabitov2001		2013	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3444	628	наьхІс		‘роковой, зловещий’	Budukh	budu1248	zabitov2001		2015	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3443	628	няс			Lezgian	lezg1247	zabitov2001		2014	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3445	629	эвелан		‘прежний’	Lezgian	lezg1247	zabitov2001		2016	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3446	629	гьуьсни		‘красивый, изящный’	Lezgian	lezg1247	zabitov2001		2017	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3447	630	зияд		‘более, больше’	Lezgian	lezg1247	zabitov2001		2018	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3450	631	мухІаттал			Archi	arch1244	zabitov2001		2021	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3449	631	махІтал			Budukh	budu1248	zabitov2001		2020	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3448	631	мягьтел			Lezgian	lezg1247	zabitov2001		2019	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3451	631	мюгьтал		‘удивительный, дивный; удивленный’	Tabasaran	taba1259	zabitov2001		2022	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3452	632	тахминан			Lezgian	lezg1247	zabitov2001		2921	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3453	632	тахминан		приблизительно	Tabasaran	taba1259	zabitov2001		2921	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3454	633	эвез		‘взамен’	Lezgian	lezg1247	zabitov2001		2023	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3455	634	мидаим			Lezgian	lezg1247	zabitov2001		2024	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3456	634	мудиям		‘вечный’	Tabasaran	taba1259	zabitov2001		2025	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3463	635	абад		‘вечный, долговечный’	Archi	arch1244	zabitov2001		2029	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3457	635	абади-яб			Avar	avar1256	zabitov2001		2026	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3458	635	абади-йаб			Bezhta	bezh1248	zabitov2001		2027	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3459	635	абади-йаб			Chamalal	cham1309	zabitov2001		2027	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3461	635	абад			Lak	lakk1252	zabitov2001		2029	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3460	635	эбеди			Lezgian	lezg1247	zabitov2001		2028	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3462	635	абад			Tabasaran	taba1259	zabitov2001		2029	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3466	636	даиман		‘постоянно, вечно, всегда’	Chechen	chec1245	zabitov2001		2030	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3464	636	даиман			Lak	lakk1252	zabitov2001		2030	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3465	636	даиман			Lezgian	lezg1247	zabitov2001		2030	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3467	637	даим			Avar	avar1256	zabitov2001		2031	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3468	637	даим			Bezhta	bezh1248	zabitov2001		2031	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3472	637	даим-да		‘постоянно, вечно, всегда’	Chamalal	cham1309	zabitov2001		2032	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3470	637	даим			Lezgian	lezg1247	zabitov2001		2031	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3471	637	даим			Tabasaran	taba1259	zabitov2001		2031	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3469	637	даим			Tsez	dido1241	zabitov2001		2031	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3475	638	тег1ин		определенный, конкретный	Budukh	budu1248	zabitov2001		2924	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3473	638	тайин			Lezgian	lezg1247	zabitov2001		2922	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3474	638	тяйин			Tabasaran	taba1259	zabitov2001		2923	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3478	639	асас		‘основной, главный’	Budukh	budu1248	zabitov2001		2033	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3476	639	асас			Lezgian	lezg1247	zabitov2001		2033	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3477	639	асас			Tabasaran	taba1259	zabitov2001		2033	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3479	640	аСли-йаб			Avar	avar1256	zabitov2001		2034	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3481	640	асли-йаб			Bezhta	bezh1248	zabitov2001		2035	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3484	640	асыл		‘основной, главный’	Budukh	budu1248	zabitov2001		2038	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3480	640	асли-йаб			Chamalal	cham1309	zabitov2001		2035	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3483	640	асул			Lezgian	lezg1247	zabitov2001		2037	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3482	640	асли-йав			Tsez	dido1241	zabitov2001		2036	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3485	641	агьам-сса		'важный’	Lak	lakk1252	zabitov2001		2039	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3486	642	жизви		‘незначительный, ничтожный, пустячный; едва, немного; пустяк, мелочь, малость’	Lezgian	lezg1247	zabitov2001		2040	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3487	643	фасагьат		‘выразительный’	Lezgian	lezg1247	zabitov2001		2041	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3491	644	хІейран			Archi	arch1244	zabitov2001		2045	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3488	644	хІайран			Avar	avar1256	zabitov2001		2042	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3490	644	гьаьйран-аб			Bezhta	bezh1248	zabitov2001		2044	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3493	644	гьейран		‘изумленный, пораженный, ошеломленный, чарующий, восхитительный’	Budukh	budu1248	zabitov2001		2046	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3489	644	хІайран-аб			Chamalal	cham1309	zabitov2001		2043	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3492	644	гьейран			Lezgian	lezg1247	zabitov2001		2046	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3495	644	гьяйран (апІуб)		‘удивлять’	Tabasaran	taba1259	zabitov2001		2048	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3494	644	хІайран (бода)			Tsez	dido1241	zabitov2001		2047	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3497	645	муьреккеб		‘чернила’	Budukh	budu1248	zabitov2001		2050	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3496	645	муракаб		‘сложный’	Lezgian	lezg1247	zabitov2001		2049	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3501	646	тамам			Agul	aghu1253	zabitov2001		2052	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3504	646	таман-аб			Avar	avar1256	zabitov2001		2053	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3502	646	тамам			Budukh	budu1248	zabitov2001		2052	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3505	646	тамал-аб		‘длительный, изрядный; большой’	Chamalal	cham1309	zabitov2001		2054	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3503	646	тамам		‘подробный, исчерпывающий; зрелый, сознательный’	Khinalug	khin1240	zabitov2001		2052	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3498	646	таман-хьун		'исполниться', 'закончиться'	Lak	lakk1252	zabitov2001		2051	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3499	646	тамам			Lezgian	lezg1247	zabitov2001		2052	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3500	646	тамам			Tabasaran	taba1259	zabitov2001		2052	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3506	647	камил-аб			Avar	avar1256	zabitov2001		2055	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3507	647	камил-сса			Lak	lakk1252	zabitov2001		2056	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3508	647	камил		‘зрелый, совершенный, не имеющий недостатков’	Lezgian	lezg1247	zabitov2001		2057	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3509	648	алава			Lezgian	lezg1247	zabitov2001		2058	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3510	648	аьлава		‘дополнительный’	Tabasaran	taba1259	zabitov2001		2059	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3511	649	умуман		‘вообще; в общем; в целом’	Lezgian	lezg1247	zabitov2001		2060	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3512	650	гъейри			Lezgian	lezg1247	zabitov2001		2061	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3514	650	гъайри		‘другой’	Rutul	rutu1240	zabitov2001		2062	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3513	650	гъайри			Tabasaran	taba1259	zabitov2001		2062	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3516	651	пулан			Archi	arch1244	zabitov2001		2063	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3523	651	пулан			Avar	avar1256	zabitov2001		2069	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3517	651	пулан-аб			Bezhta	bezh1248	zabitov2001		2064	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3519	651	пулАн-аб			Chamalal	cham1309	zabitov2001		2066	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3524	651	пулан-аб		‘жалкий, убогий’	Chamalal	cham1309	zabitov2001		2070	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3515	651	пулан			Lak	lakk1252	zabitov2001		2063	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3520	651	флан			Lezgian	lezg1247	zabitov2001		2067	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3522	651	хьуланды		‘кто-то; какой-то, некий; определенный’	Rutul	rutu1240	zabitov2001		2068	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3521	651	флан			Tabasaran	taba1259	zabitov2001		2067	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3518	651	пулан-ав			Tsez	dido1241	zabitov2001		2065	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3527	652	базу		‘некоторый’	Budukh	budu1248	zabitov2001		2072	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3525	652	бязи			Lezgian	lezg1247	zabitov2001		2071	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3526	652	бязи			Tabasaran	taba1259	zabitov2001		2071	Слова, выражающие качественные характеристики: выражающие отношение к действительности
3528	653	милли-яб			Avar	avar1256	zabitov2001		2073	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3530	653	милли		‘национальный’	Budukh	budu1248	zabitov2001		2074	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3529	653	милли			Lezgian	lezg1247	zabitov2001		2074	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3535	654	касиб		‘бедный, бедняк’	Budukh	budu1248	zabitov2001		2077	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3531	654	касив			Lak	lakk1252	zabitov2001		2075	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3532	654	кесиб			Lezgian	lezg1247	zabitov2001		2076	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3534	654	касиб			Rutul	rutu1240	zabitov2001		2077	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3533	654	касиб			Tabasaran	taba1259	zabitov2001		2077	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3536	655	хсуси			Lezgian	lezg1247	zabitov2001		2078	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3538	655	хусуси		‘частный, личный’	Rutul	rutu1240	zabitov2001		2079	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3537	655	хусуси			Tabasaran	taba1259	zabitov2001		2079	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3539	656	магълуб		‘побежденный, покоренный’	Lezgian	lezg1247	zabitov2001		2080	Слова, выражающие качественные характеристики: характеризующие общественно-политические отношения, имущественное положение и т.п.
3543	657	текебур		‘гордый’	Budukh	budu1248	zabitov2001		2083	Слова, выражающие качественные характеристики: описывающие характер человека
3540	657	такабур			Lezgian	lezg1247	zabitov2001		2081	Слова, выражающие качественные характеристики: описывающие характер человека
3542	657	такабыр-ды			Rutul	rutu1240	zabitov2001		2082	Слова, выражающие качественные характеристики: описывающие характер человека
3541	657	такабур			Tabasaran	taba1259	zabitov2001		2081	Слова, выражающие качественные характеристики: описывающие характер человека
3544	658	ариф		‘знающий, мудрый’	Lezgian	lezg1247	zabitov2001	(поэт.)	2084	Слова, выражающие качественные характеристики: описывающие характер человека
3551	659	гIавам		‘невежда; темный, отсталый’	Agul	aghu1253	zabitov2001		2088	Слова, выражающие качественные характеристики: описывающие характер человека
3545	659	гIавам-			Avar	avar1256	zabitov2001		2085	Слова, выражающие качественные характеристики: описывающие характер человека
3549	659	авам			Budukh	budu1248	zabitov2001		2087	Слова, выражающие качественные характеристики: описывающие характер человека
3546	659	аьвам-сса			Lak	lakk1252	zabitov2001		2086	Слова, выражающие качественные характеристики: описывающие характер человека
3547	659	авам			Lezgian	lezg1247	zabitov2001		2087	Слова, выражающие качественные характеристики: описывающие характер человека
3552	659	гьавам		‘глупец, наивный’	Rutul	rutu1240	zabitov2001		2089	Слова, выражающие качественные характеристики: описывающие характер человека
3548	659	авам			Tabasaran	taba1259	zabitov2001		2087	Слова, выражающие качественные характеристики: описывающие характер человека
3550	659	авам			Udi	udii1243	zabitov2001		2087	Слова, выражающие качественные характеристики: описывающие характер человека
3555	660	сефи		глупый, бестолковый; глупец, бестолочь	Budukh	budu1248	zabitov2001		2926	Слова, выражающие качественные характеристики: описывающие характер человека
3553	660	сефигь			Lezgian	lezg1247	zabitov2001		2925	Слова, выражающие качественные характеристики: описывающие характер человека
3554	660	сефи			Tabasaran	taba1259	zabitov2001		2926	Слова, выражающие качественные характеристики: описывающие характер человека
3558	661	гъафил			Agul	aghu1253	zabitov2001		2091	Слова, выражающие качественные характеристики: описывающие характер человека
3556	661	гъапул-аб			Avar	avar1256	zabitov2001		2090	Слова, выражающие качественные характеристики: описывающие характер человека
3561	661	гъапур (йенкьал)		‘клонить ко сну’	Bezhta	bezh1248	zabitov2001		2094	Слова, выражающие качественные характеристики: описывающие характер человека
3559	661	къафил		‘неосведо­мленный; невнимательный’	Budukh	budu1248	zabitov2001		2092	Слова, выражающие качественные характеристики: описывающие характер человека
3557	661	гъафил			Lezgian	lezg1247	zabitov2001		2091	Слова, выражающие качественные характеристики: описывающие характер человека
3560	661	гъапул (бохъа)			Tsez	dido1241	zabitov2001		2093	Слова, выражающие качественные характеристики: описывающие характер человека
3568	662	машгъул			Agul	aghu1253	zabitov2001		2098	Слова, выражающие качественные характеристики: описывающие характер человека
3562	662	машгъул-аб			Avar	avar1256	zabitov2001		2095	Слова, выражающие качественные характеристики: описывающие характер человека
3564	662	маьш­гъуьл-аб			Bezhta	bezh1248	zabitov2001		2097	Слова, выражающие качественные характеристики: описывающие характер человека
3569	662	машгъул		‘занятый, увлеченный, погло­щенный чём-л.’	Budukh	budu1248	zabitov2001		2099	Слова, выражающие качественные характеристики: описывающие характер человека
3565	662	машгъул			Lak	lakk1252	zabitov2001		2098	Слова, выражающие качественные характеристики: описывающие характер человека
3566	662	машгъул			Lezgian	lezg1247	zabitov2001		2098	Слова, выражающие качественные характеристики: описывающие характер человека
3567	662	машгъул			Tabasaran	taba1259	zabitov2001		2098	Слова, выражающие качественные характеристики: описывающие характер человека
3563	662	машгъул-ав			Tsez	dido1241	zabitov2001		2096	Слова, выражающие качественные характеристики: описывающие характер человека
3570	663	кьетIъи		‘решительный; категорический’	Lezgian	lezg1247	zabitov2001		2100	Слова, выражающие качественные характеристики: описывающие характер человека
3571	664	къагьриман		‘храбрый, мужественный’	Lezgian	lezg1247	zabitov2001		2101	Слова, выражающие качественные характеристики: описывающие характер человека
3572	665	къадим		храбрый, мужественный	Lezgian	lezg1247	zabitov2001		2927	Слова, выражающие качественные характеристики: описывающие характер человека
3573	666	къадир		‘оценивающий по достоинству’	Lezgian	lezg1247	zabitov2001		2102	Слова, выражающие качественные характеристики: описывающие характер человека
3574	667	сакит			Lezgian	lezg1247	zabitov2001		2103	Слова, выражающие качественные характеристики: описывающие характер человека
3576	667	сакит-ды		‘тихий, спокойный’	Rutul	rutu1240	zabitov2001		2104	Слова, выражающие качественные характеристики: описывающие характер человека
3575	667	сакит			Tabasaran	taba1259	zabitov2001		2103	Слова, выражающие качественные характеристики: описывающие характер человека
3577	668	секин			Lezgian	lezg1247	zabitov2001		2105	Слова, выражающие качественные характеристики: описывающие характер человека
3578	668	сикин		‘тихий, спокойный’	Tabasaran	taba1259	zabitov2001		2106	Слова, выражающие качественные характеристики: описывающие характер человека
3582	669	ислягь			Agul	aghu1253	zabitov2001		2109	Слова, выражающие качественные характеристики: описывающие характер человека
3583	669	исляхІ			Agul	aghu1253	zabitov2001		2110	Слова, выражающие качественные характеристики: описывающие характер человека
3584	669	ислаьгь		‘тихий, спокойный; мирный’	Budukh	budu1248	zabitov2001		2111	Слова, выражающие качественные характеристики: описывающие характер человека
3580	669	ислягь			Lezgian	lezg1247	zabitov2001		2107	Слова, выражающие качественные характеристики: описывающие характер человека
3579	669	аслягьІ		'спокойствие, безвредность, мягкость характера’	Rutul	rutu1240	zabitov2001	[по С. М. Махмудовой 1997: 34]	2107	Слова, выражающие качественные характеристики: описывающие характер человека
3581	669	ислягь			Tabasaran	taba1259	zabitov2001		2108	Слова, выражающие качественные характеристики: описывающие характер человека
3587	670	магьир		‘искусный, опытный’	Budukh	budu1248	zabitov2001		2112	Слова, выражающие качественные характеристики: описывающие характер человека
3585	670	магьир			Lak	lakk1252	zabitov2001		2112	Слова, выражающие качественные характеристики: описывающие характер человека
3586	670	магьир			Lezgian	lezg1247	zabitov2001		2112	Слова, выражающие качественные характеристики: описывающие характер человека
3588	671	магълус		‘прохвост разг. подлый человек’	Lak	lakk1252	zabitov2001		2113	Слова, выражающие качественные характеристики: описывающие характер человека
3589	672	милайим		‘мягкий, душевный; тихий; кроткий’	Lezgian	lezg1247	zabitov2001		2114	Слова, выражающие качественные характеристики: описывающие характер человека
3590	673	пасих1-ав			Avar	avar1256	zabitov2001		2928	Слова, выражающие качественные характеристики: описывающие характер человека
3593	673	пасигь-аб			Bezhta	bezh1248	zabitov2001		2930	Слова, выражающие качественные характеристики: описывающие характер человека
3592	673	пасих1-аб			Chamalal	cham1309	zabitov2001		2929	Слова, выражающие качественные характеристики: описывающие характер человека
3595	673	пасих1-		 	Dargwa	darg1241	zabitov2001		2932	Слова, выражающие качественные характеристики: описывающие характер человека
3594	673	пасих1			Lak	lakk1252	zabitov2001		2931	Слова, выражающие качественные характеристики: описывающие характер человека
3591	673	пасих1-ав			Tsez	dido1241	zabitov2001		2928	Слова, выражающие качественные характеристики: описывающие характер человека
3597	674	гІадил			Avar	avar1256	zabitov2001		2116	Слова, выражающие качественные характеристики: описывающие характер человека
3596	674	аьдил-сса		‘умный образованный’	Lak	lakk1252	zabitov2001	(уст.)	2115	Слова, выражающие качественные характеристики: описывающие характер человека
3598	674	адил		‘справедливый, беспристрастный’	Lezgian	lezg1247	zabitov2001		2117	Слова, выражающие качественные характеристики: описывающие характер человека
3603	675	лайикъ-аб		‘подлый’	Avar	avar1256	zabitov2001		2122	Слова, выражающие качественные характеристики: описывающие характер человека
