concept_id	entry_id	dag	dag_translit	dag_translat	target_lang	target_lang_gltc	source	comment_source_entry	sep_entry_id	category_from_source	source_lexeme	translit_source	translit	translat_source	en_dict	ru_dict	comment_concept	comment_concept_source	comment_annotator	concept_source	donor_lang	donor_lang_gltc
1535	9543	кичин		слегка брызгать, крапать’.	лезг					Человек и общество. Абстрактные понятия	سياه	siyah								Persian		
1425	9544	сиях		список, перечень’;	авар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9545	сиях		список, перечень’;	дарг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9546	сийах		список, перечень’;	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9547	сийах		список, перечень’;	чам					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9548	сий- axl		список, перечень’;	тинд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9549	cuax		список, перечень’;	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9550	сияг		список, перечень’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9551	сияг		список, перечень’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9552	сийагъ		список, перечень’;	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9553	сийаъгъ		список, перечень’;	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9554	уди		список, перечень’;	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1425	9555	сий- аьгъи		список, перечень’;	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آشپز	āšpaz								Persian		
1426	9556	аска		воин, войско’;	авар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9557	аска		воин, войско’;	бежт					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9558	аска		воин, войско’;	гунз					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9559	аска		воин, войско’;	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9560	аска		воин, войско’;	тинд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9561	аска		воин, войско’;	чам					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9562	аска		воин, войско’;	цез					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9563	аска		воин, войско’;	дарг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9564	аъска		воин, войско’;	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9565	аске		воин, войско’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1426	9566	эскер		воин, войско’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آخوند	āxund								Persian		
1427	9567	бахшанд		свадебный подарок не-весте’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	بنده	bande								Persian		
1427	9568	бахшанд		свадебный подарок не-весте’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	بنده	bande								Persian		
1428	9569	бахшиш		подарок	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	باغبان	bāqbān								Persian		
1428	9570	бахшейиш		сва¬дебный подарок невесте’;	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	باغبان	bāqbān								Persian		
1429	9571	бахил (авун)		дарить	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	بازرگان	bāzargān								Persian		
1429	9572	бахил		дар,	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	بازرگان	bāzargān								Persian		
1430	9573	бигар		поручение	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	چوپان	čupān					Об осетинском см. [Абаев 1958: 259];			Persian		
1430	9574	бигар		поручение	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	چوپان	čupān					Об осетинском см. [Абаев 1958: 259];			Persian		
1430	9575	бигер		барщи-на	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	چوپان	čupān					Об осетинском см. [Абаев 1958: 259];			Persian		
1430	9576	бигар		общественная повинность	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	چوپان	čupān					Об осетинском см. [Абаев 1958: 259];			Persian		
1431	9577	дегъек		оброк’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	درويش	darvīš								Persian		
1432	9578	белге		вещественное доказательство’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	گاوبان	gāvbān								Persian		
1433	9579	дастт		отряд, группа	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9580	дест		отряд, группа	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9581	дест		отряд, группа	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9582	дест		отряд, группа	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9583	даст		отряд, группа	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9584	уди		отряд, группа	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1433	9585	даъсттаъ		отряд, группа	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كارگر	kārgar					Из персидского данное слово восприня¬то также и осет. в форме dasta [Абаев 1958: 347];			Persian		
1434	9586	дива		суд’;	авар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9587	дива		суд’;	дарг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9588	дива		суд’;	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9589	дива		суд’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9590	дива		суд’;	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9591	дива		суд’;	тинд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9592	дива		суд’;	чам					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9593	дива		суд’;	бежт					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9594	дива		суд’;	гунз					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9595	дива		суд’;	цез					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1434	9596	дуван		суд’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	كشيش	kašiš								Persian		
1435	9597	туснахъ		арест’;	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	ميرزا	mirzā								Persian		
1436	9598	пурма		разрешение, дозволение	авар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9599	пурма		разрешение, дозволение	бежт					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9600	пурма		разрешение, дозволение	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9601	пурма		разрешение, дозволение	чам					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9602	пурма		разрешение, дозволение	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9603	пурм		разрешение, дозволение	цез					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9604	пурб		разрешение, дозволение	чеч					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9605	пурам		разрешение, дозволение	инг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9606	фарма		указ’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9607	фарма		указ’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1436	9608	ферман		указ’;	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مهتر	mehtar								Persian		
1437	9609	гила		залог’;	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مزدور	mozdur								Persian		
1437	9610	гирав		залог’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مزدور	mozdur								Persian		
1437	9611	гирав		залог’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مزدور	mozdur								Persian		
1437	9612	гирав		залог’;	агул					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مزدور	mozdur								Persian		
1437	9613	гирав		залог’;	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	مزدور	mozdur								Persian		
1438	9614	ЗАПОЛНИТЬ		толпа, сборище	гури					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	استاد	ostād					О слове в осетинском см. [Абаев 1958: 532];			Persian		
1438	9615	гругъ		ряд (лю¬дей)	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	استاد	ostād					О слове в осетинском см. [Абаев 1958: 532];			Persian		
1438	9616	гуррагъ		группа	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	استاد	ostād					О слове в осетинском см. [Абаев 1958: 532];			Persian		
1439	9617	кар		дело, занятие	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9618	кар		дело, занятие	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9619	кар		дело, занятие	агул					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9620	кар		дело, занятие	рут					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9621	кар		дело, занятие	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9622	кар		дело, занятие	крыз					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1439	9623	ЗАПОЛНИТЬ		дело, занятие	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پهلوان	pahlavān								Persian		
1440	9624	къин		клятва, присяга’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پيشكار	pišekār								Persian		
1440	9625	к1ын		клятва, присяга’;	цах					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پيشكار	pišekār								Persian		
1440	9626	къын		клятва, присяга’;	буд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	پيشكار	pišekār								Persian		
1441	9627	мекера		ярмарка’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	سركار	sarkār								Persian		
1441	9628	мекера		ярмарка’;	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	سركار	sarkār								Persian		
1442	9629	мая		средства, капитал’;	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	سوداگر	sowdāgar								Persian		
1442	9630	мая		средства, капитал’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	سوداگر	sowdāgar								Persian		
1443	9631	мадара		экономия’;	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	آواره	āvāre								Persian		
1444	9632	пиш		ремесло, профессия, занятие	авар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9633	пиш		ремесло, профессия, занятие	гунз					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9634	пиш		ремесло, профессия, занятие	лак					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9635	пеш		ремесло, профессия, занятие	лезг					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9636	пеш		ремесло, профессия, занятие	рут					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9637	пиш		ремесло, профессия, занятие	таб					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9638	агу		ремесло, профессия, занятие	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9639	пеш		ремесло, профессия, занятие	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9640	уди		ремесло, профессия, занятие	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9641	пеыиай		ремесло, профессия, занятие	ЗАПОЛНИТЬ					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9642	пиша		способность, умение	кар					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9643	пиша		способность, умение	нам					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
1444	9644	пиша		деятельность’;	тинд					Человек и общество. Слова, характеризующие отношения между людьми, обществен-но-политические термины, имущественное положение, наименования видов хозяйственной деятельности и т.п.	برخوردار	barxordār								Persian		
